km,log_fiyat,model_1.6 TDi BlueMotion Business,model_1.6 TDi BlueMotion Comfortline,model_1.6 TDi BlueMotion Elegance,model_1.6 TDi BlueMotion Exclusive,model_1.6 TDi BlueMotion Highline,model_1.6 TDi BlueMotion Impression,model_1.6 TDi BlueMotion R Line,model_1.6 TDi BlueMotion Trendline,kasa_Station wagon,renk_Diğer,renk_Füme,renk_Gri,renk_Kahverengi,renk_Lacivert,renk_Mavi,renk_Siyah,kimden_Sahibinden,agirlikli_hasar_skoru,arac_yasi,b7_kasa,yıl_2012.0,yıl_2013.0,yıl_2014.0,yıl_2015.0,yıl_2016.0,yıl_2017.0,yıl_2018.0,yıl_2019.0,yıl_2020.0,otomatik_vites
156000,14.214286677921642,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,134.38658999999998,10.0,False,False,False,False,True,False,False,False,False,False,True
185000,13.864300722133706,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,133.68505000000002,12.0,True,False,True,False,False,False,False,False,False,False,True
195000,14.006130917572923,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,135.90632,8.0,False,False,False,False,False,False,True,False,False,False,True
175000,14.115615150414612,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,143.10854999999998,9.0,False,False,False,False,False,True,False,False,False,False,True
125000,14.357834848789636,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0.0,5.0,False,False,False,False,False,False,False,False,False,True,True
210000,13.795307850646754,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,181.50163,10.0,False,False,False,False,True,False,False,False,False,False,False
193000,13.737549016494562,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,223.65274000000002,10.0,False,False,False,False,True,False,False,False,False,False,False
232500,14.108180171927094,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,10.0,False,False,False,False,True,False,False,False,False,False,True
186000,14.01436141670944,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,20.46765,9.0,False,False,False,False,False,True,False,False,False,False,True
92000,14.569282360340654,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,136.64228,5.0,False,False,False,False,False,False,False,False,False,True,True
225000,14.01436141670944,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,148.38685999999998,10.0,False,False,False,False,True,False,False,False,False,False,True
290000,13.981024996441848,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,136.64228,10.0,False,False,False,False,True,False,False,False,False,False,True
208000,13.800396920154226,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,68.81445000000001,13.0,True,True,False,False,False,False,False,False,False,False,True
265000,13.993656743347747,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,22.78691,9.0,False,False,False,False,False,True,False,False,False,False,True
134000,14.3372761217686,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,136.64228,9.0,False,False,False,False,False,True,False,False,False,False,True
97000,14.22097566607244,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,10.0,False,False,False,False,True,False,False,False,False,False,True
235000,13.589863876431945,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,66.10363,13.0,True,True,False,False,False,False,False,False,False,False,False
219000,14.169682371684887,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,8.0,False,False,False,False,False,False,True,False,False,False,True
240000,13.480037821676145,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,189.06236000000004,13.0,True,True,False,False,False,False,False,False,False,False,False
233000,14.092384431699452,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,17.10935,10.0,False,False,False,False,True,False,False,False,False,False,True
211000,14.30715336231349,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,5.0,False,False,False,False,False,False,False,False,False,True,True
80000,14.417090544998729,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,6.0,False,False,False,False,False,False,False,False,True,False,True
111000,14.411596025681089,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,6.0,False,False,False,False,False,False,False,False,True,False,True
245000,13.985253332551368,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,4.34252,8.0,False,False,False,False,False,False,True,False,False,False,True
275000,13.997831281424547,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,33.40607,10.0,False,False,False,False,True,False,False,False,False,False,True
145250,14.269765830241871,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0.0,7.0,False,False,False,False,False,False,False,True,False,False,True
247000,14.16475798607421,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,25.76546,9.0,False,False,False,False,False,True,False,False,False,False,True
186000,14.0623706358958,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,32.83733,6.0,False,False,False,False,False,False,False,False,True,False,True
133000,14.187074114396758,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,6.0888,7.0,False,False,False,False,False,False,False,True,False,False,True
60000,14.430696197054507,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,126.62664000000001,5.0,False,False,False,False,False,False,False,False,False,True,True
152000,14.085537695177335,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,54.1975,9.0,False,False,False,False,False,True,False,False,False,False,True
145000,14.141210697603576,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.0,7.0,False,False,False,False,False,False,False,True,False,False,True
125000,14.207552645740298,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,85.28343000000001,10.0,False,False,False,False,True,False,False,False,False,False,True
330000,13.465953081794405,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,5.83168,13.0,True,True,False,False,False,False,False,False,False,False,False
87250,14.31325094218161,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,8.0,False,False,False,False,False,False,True,False,False,False,True
193000,13.830399170458024,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,126.99286999999998,12.0,True,False,True,False,False,False,False,False,False,False,True
75000,14.457364444136669,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,6.0,False,False,False,False,False,False,False,False,True,False,True
218000,13.835313185260453,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,130.93654999999998,9.0,False,False,False,False,False,True,False,False,False,False,True
223000,13.533147646990093,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,28.7189,12.0,True,False,True,False,False,False,False,False,False,False,True
67000,14.569282360340654,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,5.0,False,False,False,False,False,False,False,False,False,True,True
190000,14.316285845876763,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,6.0,False,False,False,False,False,False,False,False,True,False,True
219000,14.09692301740246,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,6.0,False,False,False,False,False,False,False,False,True,False,True
146000,14.26339638195639,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0.0,9.0,False,False,False,False,False,True,False,False,False,False,True
265000,13.864300722133706,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,130.55347999999998,11.0,True,False,False,True,False,False,False,False,False,False,True
